4000	143
3995	146
3990	147
3985	151
3980	157
3975	162
3970	166
3965	169
3960	167
3955	165
3950	163
3945	159
3940	157
3935	155
3930	153
3925	151
3920	148
3915	145
3910	142
3905	139
3900	135
3895	135
3890	135
3885	136
3880	139
3875	141
3870	142
3865	143
3860	145
3855	145
3850	145
3845	146
3840	147
3835	149
3830	149
3825	149
3820	148
3815	147
3810	147
3805	149
3800	151
3795	155
3790	159
3785	162
3780	163
3775	161
3770	157
3765	151
3760	147
3755	142
3750	139
3745	139
3740	141
3735	142
3730	142
3725	142
3720	141
3715	138
3710	135
3705	135
3700	135
3695	138
3690	141
3685	143
3680	143
3675	143
3670	143
3665	141
3660	139
3655	139
3650	139
3645	141
3640	142
3635	143
3630	143
3625	146
3620	147
3615	151
3610	155
3605	159
3600	165
3595	167
3590	169
3585	167
3580	164
3575	159
3570	154
3565	149
3560	147
3555	145
3550	145
3545	146
3540	145
3535	143
3530	141
3525	139
3520	137
3515	135
3510	137
3505	138
3500	140
3495	141
3490	141
3485	141
3480	139
3475	139
3470	140
3465	143
3460	148
3455	153
3450	158
3445	162
3440	165
3435	167
3430	169
3425	169
3420	169
3415	169
3410	167
3405	165
3400	159
3395	155
3390	149
3385	143
3380	139
3375	138
3370	139
3365	140
3360	142
3355	143
3350	142
3345	141
3340	139
3335	137
3330	135
3325	137
3320	139
3315	141
3310	142
3305	142
3300	142
3295	141
3290	140
3285	139
3280	141
3275	143
3270	147
3265	151
3260	155
3255	159
3250	162
3245	165
3240	166
3235	169
3230	171
3225	171
3220	169
3215	166
3210	159
3205	154
3200	147
3195	142
3190	140
3185	140
3180	142
3175	146
3170	149
3165	150
3160	149
3155	147
3150	143
3145	141
3140	140
3135	140
3130	142
3125	143
3120	143
3115	142
3110	141
3105	139
3100	137
3095	137
3090	139
3085	143
3080	151
3075	157
3070	161
3065	165
3060	167
3055	169
3050	169
3045	169
3040	167
3035	166
3030	163
3025	159
3020	153
3015	149
3010	145
3005	142
3000	141
2995	141
2990	142
2985	143
2980	142
2975	141
2970	139
2965	139
2960	139
2955	140
2950	143
2945	146
2940	149
2935	149
2930	147
2925	147
2920	146
2915	147
2910	151
2905	159
2900	167
2895	177
2890	183
2885	186
2880	187
2875	183
2870	179
2865	174
2860	169
2855	165
2850	163
2845	159
2840	157
2835	155
2830	151
2825	149
2820	147
2815	147
2810	148
2805	150
2800	151
2795	153
2790	151
2785	150
2780	148
2775	146
2770	145
2765	145
2760	148
2755	151
2750	155
2745	158
2740	161
2735	163
2730	165
2725	167
2720	171
2715	174
2710	177
2705	179
2700	179
2695	177
2690	175
2685	171
2680	167
2675	165
2670	163
2665	162
2660	161
2655	159
2650	158
2645	155
2640	154
2635	152
2630	153
2625	154
2620	157
2615	159
2610	163
2605	163
2600	159
2595	157
2590	153
2585	149
2580	145
2575	143
2570	145
2565	149
2560	154
2555	159
2550	166
2545	171
2540	175
2535	179
2530	182
2525	183
2520	183
2515	180
2510	175
2505	169
2500	165
2495	162
2490	161
2485	163
2480	167
2475	171
2470	175
2465	175
2460	175
2455	173
2450	170
2445	167
2440	165
2435	165
2430	167
2425	167
2420	169
2415	167
2410	166
2405	163
2400	159
2395	159
2390	161
2385	166
2380	173
2375	183
2370	191
2365	199
2360	206
2355	209
2350	211
2345	210
2340	209
2335	205
2330	201
2325	194
2320	187
2315	180
2310	175
2305	175
2300	177
2295	182
2290	187
2285	191
2280	191
2275	187
2270	181
2265	172
2260	163
2255	155
2250	152
2245	153
2240	157
2235	163
2230	167
2225	167
2220	167
2215	166
2210	162
2205	162
2200	161
2195	159
2190	158
2185	158
2180	170
2175	183
2170	191
2165	195
2160	195
2155	191
2150	187
2145	183
2140	181
2135	179
2130	179
2125	181
2120	183
2115	183
2110	185
2105	185
2100	183
2095	181
2090	178
2085	173
2080	170
2075	167
2070	163
2065	159
2060	159
2055	157
2050	157
2045	157
2040	158
2035	159
2030	159
2025	164
2020	169
2015	175
2010	183
2005	191
2000	202
1995	210
1990	215
1985	220
1980	222
1975	221
1970	219
1965	215
1960	212
1955	207
1950	201
1945	195
1940	189
1935	185
1930	183
1925	183
1920	185
1915	189
1910	191
1905	191
1900	191
1895	187
1890	181
1885	175
1880	171
1875	167
1870	167
1865	169
1860	173
1855	175
1850	181
1845	189
1840	199
1835	213
1830	229
1825	245
1820	261
1815	276
1810	287
1805	293
1800	295
1795	293
1790	285
1785	273
1780	258
1775	241
1770	223
1765	207
1760	196
1755	189
1750	187
1745	187
1740	189
1735	190
1730	190
1725	189
1720	186
1715	182
1710	177
1705	171
1700	167
1695	165
1690	163
1685	161
1680	163
1675	165
1670	167
1665	171
1660	174
1655	175
