-4000	191
-3995	203
-3990	206
-3985	206
-3980	205
-3975	203
-3970	202
-3965	202
-3960	203
-3955	203
-3950	201
-3945	197
-3940	191
-3935	185
-3930	179
-3925	173
-3920	170
-3915	169
-3910	169
-3905	169
-3900	169
-3895	169
-3890	169
-3885	167
-3880	167
-3875	167
-3870	169
-3865	171
-3860	173
-3855	173
-3850	172
-3845	170
-3840	169
-3835	167
-3830	167
-3825	170
-3820	173
-3815	179
-3810	182
-3805	185
-3800	186
-3795	187
-3790	187
-3785	188
-3780	189
-3775	191
-3770	194
-3765	194
-3760	191
-3755	189
-3750	185
-3745	181
-3740	177
-3735	175
-3730	173
-3725	173
-3720	173
-3715	173
-3710	171
-3705	170
-3700	169
-3695	167
-3690	167
-3685	169
-3680	171
-3675	171
-3670	171
-3665	169
-3660	167
-3655	165
-3650	165
-3645	166
-3640	170
-3635	175
-3630	183
-3625	190
-3620	195
-3615	199
-3610	202
-3605	203
-3600	203
-3595	203
-3590	203
-3585	202
-3580	199
-3575	195
-3570	189
-3565	181
-3560	175
-3555	171
-3550	169
-3545	169
-3540	171
-3535	173
-3530	175
-3525	175
-3520	175
-3515	173
-3510	171
-3505	169
-3500	169
-3495	169
-3490	169
-3485	170
-3480	171
-3475	171
-3470	173
-3465	177
-3460	181
-3455	187
-3450	194
-3445	201
-3440	206
-3435	210
-3430	211
-3425	211
-3420	209
-3415	206
-3410	203
-3405	199
-3400	198
-3395	195
-3390	191
-3385	187
-3380	182
-3375	177
-3370	175
-3365	173
-3360	173
-3355	175
-3350	179
-3345	180
-3340	181
-3335	181
-3330	179
-3325	177
-3320	175
-3315	175
-3310	174
-3305	175
-3300	175
-3295	175
-3290	175
-3285	177
-3280	178
-3275	181
-3270	185
-3265	191
-3260	198
-3255	204
-3250	209
-3245	211
-3240	211
-3235	211
-3230	207
-3225	205
-3220	202
-3215	199
-3210	195
-3205	191
-3200	186
-3195	181
-3190	175
-3185	171
-3180	169
-3175	167
-3170	170
-3165	174
-3160	177
-3155	179
-3150	180
-3145	179
-3140	175
-3135	173
-3130	171
-3125	171
-3120	171
-3115	175
-3110	179
-3105	183
-3100	189
-3095	195
-3090	202
-3085	210
-3080	218
-3075	225
-3070	233
-3065	237
-3060	239
-3055	239
-3050	235
-3045	229
-3040	222
-3035	214
-3030	207
-3025	199
-3020	191
-3015	185
-3010	179
-3005	173
-3000	167
-2995	165
-2990	165
-2985	166
-2980	169
-2975	173
-2970	175
-2965	175
-2960	174
-2955	171
-2950	170
-2945	169
-2940	169
-2935	171
-2930	175
-2925	181
-2920	185
-2915	189
-2910	191
-2905	195
-2900	197
-2895	199
-2890	202
-2885	203
-2880	205
-2875	203
-2870	200
-2865	195
-2860	189
-2855	183
-2850	177
-2845	173
-2840	171
-2835	171
-2830	171
-2825	171
-2820	171
-2815	171
-2810	171
-2805	171
-2800	173
-2795	173
-2790	175
-2785	175
-2780	175
-2775	172
-2770	170
-2765	169
-2760	169
-2755	173
-2750	181
-2745	191
-2740	202
-2735	214
-2730	223
-2725	231
-2720	239
-2715	243
-2710	245
-2705	247
-2700	247
-2695	245
-2690	241
-2685	233
-2680	223
-2675	211
-2670	199
-2665	189
-2660	181
-2655	175
-2650	175
-2645	175
-2640	178
-2635	179
-2630	179
-2625	179
-2620	179
-2615	178
-2610	177
-2605	177
-2600	175
-2595	175
-2590	174
-2585	174
-2580	175
-2575	180
-2570	187
-2565	195
-2560	205
-2555	215
-2550	223
-2545	229
-2540	231
-2535	231
-2530	230
-2525	227
-2520	222
-2515	218
-2510	214
-2505	209
-2500	203
-2495	195
-2490	188
-2485	181
-2480	175
-2475	171
-2470	169
-2465	169
-2460	169
-2455	171
-2450	171
-2445	169
-2440	169
-2435	167
-2430	167
-2425	167
-2420	169
-2415	171
-2410	175
-2405	177
-2400	179
-2395	183
-2390	187
-2385	191
-2380	199
-2375	207
-2370	218
-2365	227
-2360	234
-2355	239
-2350	241
-2345	239
-2340	237
-2335	233
-2330	227
-2325	221
-2320	214
-2315	205
-2310	195
-2305	185
-2300	177
-2295	171
-2290	171
-2285	173
-2280	179
-2275	185
-2270	191
-2265	195
-2260	195
-2255	193
-2250	189
-2245	183
-2240	179
-2235	175
-2230	175
-2225	175
-2220	179
-2215	186
-2210	193
-2205	203
-2200	213
-2195	222
-2190	231
-2185	239
-2180	243
-2175	245
-2170	244
-2165	239
-2160	231
-2155	221
-2150	210
-2145	199
-2140	191
-2135	185
-2130	179
-2125	175
-2120	171
-2115	170
-2110	169
-2105	169
-2100	170
-2095	173
-2090	175
-2085	177
-2080	177
-2075	175
-2070	173
-2065	171
-2060	169
-2055	167
-2050	169
-2045	171
-2040	175
-2035	179
-2030	185
-2025	190
-2020	196
-2015	203
-2010	211
-2005	221
-2000	229
-1995	237
-1990	243
-1985	245
-1980	243
-1975	239
-1970	231
-1965	222
-1960	212
-1955	203
-1950	194
-1945	186
-1940	181
-1935	177
-1930	179
-1925	183
-1920	189
-1915	196
-1910	203
-1905	207
-1900	210
-1895	207
-1890	201
-1885	191
-1880	183
-1875	179
-1870	181
-1865	191
-1860	211
-1855	235
-1850	259
-1845	279
-1840	299
-1835	315
-1830	327
-1825	335
-1820	342
-1815	344
-1810	343
-1805	338
-1800	329
-1795	315
-1790	297
-1785	277
-1780	255
-1775	234
-1770	217
-1765	205
